iter	Passed	Remaining
4771	494614	541878
4772	494729	541787
4773	494842	541694
4774	494950	541595
4775	495046	541482
4776	495154	541383
4777	495264	541287
4778	495363	541178
4779	495467	541075
4780	495569	540969
4781	495668	540861
4782	495773	540758
4783	495879	540657
4784	495981	540552
4785	496082	540446
4786	496179	540334
4787	496287	540235
4788	496391	540133
4789	496494	540028
4790	496599	539926
4791	496736	539858
4792	496876	539794
4793	496986	539697
4794	497100	539605
4795	497237	539537
4796	497353	539447
4797	497452	539338
4798	497549	539227
4799	497649	539120
4800	497746	539009
4801	497855	538911
4802	497956	538804
4803	498054	538694
4804	498151	538584
4805	498250	538475
4806	498350	538367
4807	498449	538259
4808	498550	538152
4809	498650	538044
4810	498746	537932
4811	498852	537831
4812	498952	537724
4813	499046	537610
4814	499150	537506
4815	499248	537397
4816	499351	537292
4817	499454	537188
4818	499558	537084
4819	499654	536973
4820	499755	536867
4821	499859	536763
4822	499965	536661
4823	500067	536556
4824	500176	536458
4825	500287	536363
4826	500407	536276
4827	500519	536182
4828	500649	536106
4829	500757	536007
4830	500864	535907
4831	500970	535805
4832	501071	535699
4833	501174	535595
4834	501296	535510
4835	501403	535410
4836	501504	535304
4837	501604	535197
4838	501705	535090
4839	501816	534994
4840	501955	534928
4841	502099	534867
4842	502240	534803
4843	502355	534712
4844	502453	534602
4845	502554	534495
4846	502654	534388
4847	502791	534319
4848	502936	534259
4849	503048	534165
4850	503149	534058
4851	503250	533951
4852	503359	533853
4853	503476	533763
4854	503580	533660
4855	503690	533563
4856	503797	533463
4857	503900	533358
4858	504002	533253
4859	504103	533146
4860	504204	533039
4861	504301	532928
4862	504404	532824
4863	504500	532712
4864	504608	532613
4865	504712	532509
4866	504818	532409
4867	504917	532300
4868	505047	532224
4869	505161	532131
4870	505279	532042
4871	505381	531936
4872	505484	531831
4873	505582	531722
4874	505686	531619
4875	505787	531512
4876	505888	531405
4877	506005	531316
4878	506114	531217
