iter	RMSE
4370	0.4844645991
4371	0.4843764418
4372	0.4842920532
4373	0.4842310567
4374	0.4841421456
4375	0.4840439321
4376	0.4839606073
4377	0.483926765
4378	0.483873416
4379	0.4838292135
4380	0.4837481609
4381	0.4836911805
4382	0.4836344111
4383	0.483555564
4384	0.4834824703
4385	0.4834250588
4386	0.4833121624
4387	0.4832512108
4388	0.4831808163
4389	0.4830323171
4390	0.4829436872
4391	0.4828874431
4392	0.4827621801
4393	0.4826588958
4394	0.4826113309
4395	0.4824821967
4396	0.4824298775
4397	0.4823404313
4398	0.4822607017
4399	0.4821955064
4400	0.4821220253
4401	0.4820452356
4402	0.4819193275
4403	0.4818548083
4404	0.4817769459
4405	0.4817271413
4406	0.4816497102
4407	0.4815763617
4408	0.481530304
4409	0.4814821641
4410	0.4814018669
4411	0.4812974073
4412	0.4812191163
4413	0.4811488094
4414	0.481087378
4415	0.4809795389
4416	0.4809268601
4417	0.4808312482
4418	0.4807374206
4419	0.4806371873
4420	0.480560479
4421	0.4805075849
4422	0.4803907932
4423	0.480332572
4424	0.4802762443
4425	0.4801779001
4426	0.4801172728
4427	0.4800132012
4428	0.4799322458
4429	0.479828866
4430	0.4797452782
4431	0.4796705825
4432	0.4795845543
4433	0.4794925939
4434	0.4793914738
4435	0.4792589152
4436	0.4791490392
4437	0.4790855546
4438	0.4790369039
4439	0.4788913878
4440	0.4787683641
4441	0.478700309
4442	0.4786128724
4443	0.4785368746
4444	0.4784565632
4445	0.4783410933
4446	0.4781916074
4447	0.478138694
4448	0.4780755112
4449	0.4780252998
4450	0.4779498752
4451	0.4778882689
4452	0.4777938267
4453	0.4776677307
4454	0.4775620839
4455	0.4774919946
4456	0.4774116939
4457	0.4773245063
4458	0.4772329429
4459	0.4771227872
4460	0.4770299749
4461	0.4769677993
4462	0.476885735
4463	0.4768264905
4464	0.4767506056
4465	0.4766756123
4466	0.4765671505
4467	0.4765013031
4468	0.4764045328
4469	0.4763100326
4470	0.476191274
4471	0.4761611189
4472	0.4760675001
4473	0.4759856139
4474	0.4759111272
4475	0.4757979897
4476	0.4757124393
4477	0.4755902768
4478	0.4755025386
4479	0.4754130613
4480	0.4753067168
4481	0.4752048384
4482	0.47513019
4483	0.4750814178
4484	0.4749946196
4485	0.4749064596
4486	0.4748366592
4487	0.4747672083
4488	0.4746864244
4489	0.4746159234
4490	0.4745276107
4491	0.4744707804
4492	0.4744294793
4493	0.4743309955
4494	0.4742823536
4495	0.4742275247
4496	0.4741564027
4497	0.4740513212
4498	0.4739447305
4499	0.4738407242
4500	0.4737731231
4501	0.4737005
4502	0.4735910205
4503	0.4735337184
4504	0.4734225341
4505	0.4733678429
4506	0.4732766002
4507	0.4731774947
4508	0.4730753481
4509	0.4730016495
4510	0.4729207554
4511	0.4728764298
4512	0.4727760895
4513	0.47270735
4514	0.4726276987
4515	0.4725639445
4516	0.4724453349
4517	0.4723712638
4518	0.4723286375
4519	0.4722331922
4520	0.4721350402
4521	0.4720546382
4522	0.4719728494
4523	0.4718558473
4524	0.4717997723
4525	0.4717415003
4526	0.471652572
4527	0.4715974352
4528	0.4715364429
4529	0.4714471387
4530	0.4713884755
4531	0.4713106842
4532	0.4712190529
4533	0.4711487034
4534	0.4710692825
4535	0.4709754927
4536	0.47086921
4537	0.4708179587
4538	0.4707658748
4539	0.4706846376
4540	0.4706258874
4541	0.4705523899
4542	0.4704881598
4543	0.4703926015
4544	0.4703254929
4545	0.4702432194
4546	0.4701555608
4547	0.4700663471
4548	0.4699439112
4549	0.4698612783
4550	0.4697851823
4551	0.4696779881
4552	0.4696072872
4553	0.469500299
4554	0.4694467992
4555	0.4693684519
4556	0.4692842748
4557	0.4691502932
4558	0.4690919077
4559	0.469009969
4560	0.468944461
4561	0.4688198173
4562	0.4687351798
4563	0.4686554219
4564	0.4685794057
4565	0.4684187012
4566	0.4683558345
4567	0.4683067768
4568	0.468238268
4569	0.468149466
4570	0.4680528333
4571	0.4679597516
4572	0.4678508808
4573	0.4677267773
4574	0.4676436001
4575	0.467521749
4576	0.4674280645
4577	0.4673213409
4578	0.4672395063
4579	0.4671722723
4580	0.467047027
4581	0.4669781659
4582	0.4669131239
4583	0.4668369774
4584	0.4667411936
4585	0.466704686
4586	0.4666557026
4587	0.4665593603
4588	0.4664611474
4589	0.4663916294
4590	0.4662615054
4591	0.4661544443
4592	0.4660940155
4593	0.4660354185
4594	0.4659522593
4595	0.4658533513
4596	0.4657967485
4597	0.4657520899
4598	0.4656720668
4599	0.465613931
4600	0.46552771
4601	0.4654765362
4602	0.4653984527
4603	0.4653433788
4604	0.4652758336
4605	0.4651804934
4606	0.4650978269
4607	0.4650227767
4608	0.4649385122
4609	0.4648387346
4610	0.4647367078
4611	0.4646903135
4612	0.4646373866
4613	0.4645707905
4614	0.4644924411
4615	0.4644071082
4616	0.4643243731
4617	0.4642232056
4618	0.464151256
4619	0.4640323162
4620	0.4639443425
4621	0.4638272968
4622	0.4637951448
4623	0.4637572272
4624	0.4637091403
4625	0.4636116952
4626	0.4635259511
4627	0.4635236146
4628	0.4634360102
4629	0.4633557763
4630	0.4632462576
4631	0.4631346088
4632	0.4630681868
4633	0.4630062984
4634	0.4629420582
4635	0.4628438158
4636	0.4627686073
4637	0.4627230334
4638	0.4626485393
4639	0.462552092
4640	0.4624656273
4641	0.4624012325
4642	0.4623517962
4643	0.462271366
4644	0.4621861663
4645	0.4621222132
4646	0.4620722202
4647	0.4620021854
4648	0.4618914995
4649	0.4618210462
4650	0.4617551992
4651	0.4616657043
4652	0.4616166369
4653	0.4615533172
4654	0.4614578997
4655	0.4614017558
4656	0.461329491
4657	0.4612315149
4658	0.4611638038
4659	0.4610870882
4660	0.4610163415
4661	0.4609742214
4662	0.4609153578
4663	0.4608270139
4664	0.4607515693
4665	0.4606677622
4666	0.4605856403
4667	0.4605278997
4668	0.4604708249
4669	0.4604259795
4670	0.4603176422
4671	0.4602258698
4672	0.4601592182
4673	0.4600621976
4674	0.4600035769
4675	0.4599340518
4676	0.4598492867
4677	0.4597733932
4678	0.4596946367
4679	0.4596336406
4680	0.4595297238
4681	0.4594589898
4682	0.4593833813
4683	0.4592987054
4684	0.4592418443
4685	0.4592036345
4686	0.4591101661
4687	0.4590093556
4688	0.4589449576
4689	0.4588763988
4690	0.4587705023
4691	0.4586927379
4692	0.4586825047
4693	0.4586136698
4694	0.4585255809
4695	0.4583993411
4696	0.4583175781
4697	0.4582320602
4698	0.4581549984
4699	0.4580471361
4700	0.45804291
4701	0.4579926276
4702	0.4579306987
4703	0.4578637613
4704	0.4578117952
4705	0.4577423066
4706	0.4576619294
4707	0.4576245471
4708	0.4575619799
4709	0.4574810567
4710	0.4573548855
4711	0.4572967819
4712	0.4572311154
4713	0.4572290781
4714	0.4571652972
4715	0.4570858515
4716	0.4570149052
4717	0.4569540891
4718	0.4568943735
4719	0.4568401265
4720	0.4567752075
4721	0.4567169596
4722	0.4566146253
4723	0.4564888562
4724	0.4563938882
4725	0.4563360378
4726	0.4562485732
4727	0.4561250016
4728	0.4560854261
4729	0.4560289858
4730	0.4559173966
4731	0.4558794306
4732	0.4558139288
4733	0.4557361888
4734	0.4556537751
4735	0.4555597578
4736	0.455464714
4737	0.4554113796
4738	0.4552802676
4739	0.455159094
4740	0.4551052452
4741	0.455009094
4742	0.4549229517
4743	0.4548669387
4744	0.4547974695
4745	0.4547426814
4746	0.4546823575
4747	0.4546271723
4748	0.4545477319
4749	0.4544295222
4750	0.4543665052
4751	0.4543167355
4752	0.4542936984
4753	0.4542052716
4754	0.4541202446
4755	0.4540176851
4756	0.4539842475
4757	0.453935685
4758	0.4538817602
4759	0.453810335
4760	0.4537062544
4761	0.4536073311
4762	0.453519049
4763	0.4534496432
4764	0.4533725096
4765	0.4532664106
4766	0.4532001563
4767	0.4531282374
4768	0.4530255309
4769	0.4529688764
4770	0.4529182821
4771	0.4528428597
4772	0.4527475038
4773	0.4526716908
4774	0.4525725445
4775	0.4525208651
4776	0.4524427871
4777	0.4523681313
4778	0.4523171759
4779	0.4522435747
4780	0.4521457848
4781	0.4520615185
4782	0.451999633
4783	0.4519622008
4784	0.4519010098
4785	0.4518512859
4786	0.4518119901
4787	0.4517184395
4788	0.4516397406
4789	0.4515494727
4790	0.4514917059
4791	0.4514039886
4792	0.4513091989
4793	0.4512453856
4794	0.4511694557
4795	0.4511238195
4796	0.4510018363
4797	0.450921803
4798	0.4508531907
4799	0.4507577515
4800	0.4506683102
4801	0.4505809377
4802	0.4505091949
4803	0.4504269741
4804	0.4503532914
4805	0.4502644476
4806	0.4501814172
4807	0.4501143081
4808	0.4500354714
4809	0.4499729099
4810	0.4499278
4811	0.4498527958
4812	0.4497773838
4813	0.449729554
4814	0.4496584571
4815	0.4496132315
4816	0.449510387
4817	0.4494183985
4818	0.4493574355
4819	0.4493020918
4820	0.4492228772
4821	0.4491692257
4822	0.4490673159
4823	0.4489938164
4824	0.448900256
4825	0.4487864001
4826	0.448741771
4827	0.4487230151
4828	0.4486394315
4829	0.4485468628
4830	0.4485441552
4831	0.4484339913
4832	0.4483453336
4833	0.4482950923
4834	0.4482197121
4835	0.4481035572
4836	0.4480317031
4837	0.4480052813
4838	0.4479641763
4839	0.4479042317
4840	0.447814613
4841	0.4477636674
4842	0.4476894322
4843	0.447636924
4844	0.4475465881
4845	0.447472042
4846	0.4473831932
4847	0.4473362192
4848	0.4472885629
4849	0.4472085963
4850	0.4471491887
4851	0.447069614
4852	0.4469306061
4853	0.4468863444
4854	0.4468119777
4855	0.4467276998
4856	0.4466608448
4857	0.4465878129
4858	0.4464641929
4859	0.4463941701
4860	0.446317188
4861	0.4463070573
4862	0.4461840574
4863	0.4461085699
4864	0.4460110364
4865	0.4459392022
4866	0.4458466916
4867	0.4457658315
4868	0.4456814299
4869	0.4456290016
4870	0.4455276233
4871	0.4454644695
4872	0.4454109717
4873	0.4453542046
4874	0.4452685541
4875	0.4451930912
4876	0.4451334146
4877	0.4450845112
4878	0.4450147565
